ref_area,ref_area.label,source,source.label,indicator,indicator.label,sex,sex.label,classif1,classif1.label,time,obs_value,obs_status,obs_status.label,note_indicator,note_indicator.label,note_source,note_source.label
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_75,"Occupation (ISCO-08), 2 digit level: 75 - Food processing, wood working, garment and other craft and related trades workers",2017,79.1713,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_81,"Occupation (ISCO-08), 2 digit level: 81 - Stationary plant and machine operators",2017,41.3596,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_82,"Occupation (ISCO-08), 2 digit level: 82 - Assemblers",2017,6.6667,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_83,"Occupation (ISCO-08), 2 digit level: 83 - Drivers and mobile plant operators",2017,359.0195,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_91,"Occupation (ISCO-08), 2 digit level: 91 - Cleaners and helpers",2017,506.4304,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_92,"Occupation (ISCO-08), 2 digit level: 92 - Agricultural, forestry and fishery labourers",2017,35.3619,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_93,"Occupation (ISCO-08), 2 digit level: 93 - Labourers in mining, construction, manufacturing and transport",2017,81.2175,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_94,"Occupation (ISCO-08), 2 digit level: 94 - Food preparation assistants",2017,62.1812,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_95,"Occupation (ISCO-08), 2 digit level: 95 - Street and related sales and service workers",2017,0.5717,U,Unreliable,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_96,"Occupation (ISCO-08), 2 digit level: 96 - Refuse workers and other elementary workers",2017,32.3183,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_X,"Occupation (ISCO-08), 2 digit level: Not elsewhere classified",2017,3605.5463,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_TOTAL,"Occupation (ISCO-08), 2 digit level: Total",2018,7225.3053,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_01,"Occupation (ISCO-08), 2 digit level: 01 - Commissioned armed forces officers",2018,2.2759,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_02,"Occupation (ISCO-08), 2 digit level: 02 - Non-commissioned armed forces officers",2018,6.6995,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_03,"Occupation (ISCO-08), 2 digit level: 03 - Armed forces occupations, other ranks",2018,9.9764,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_11,"Occupation (ISCO-08), 2 digit level: 11 - Chief executives, senior officials and legislators",2018,127.9145,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_12,"Occupation (ISCO-08), 2 digit level: 12 - Administrative and commercial managers",2018,404.4449,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_13,"Occupation (ISCO-08), 2 digit level: 13 - Production and specialised services managers",2018,75.6489,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_14,"Occupation (ISCO-08), 2 digit level: 14 - Hospitality, retail and other services managers",2018,27.5225,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_21,"Occupation (ISCO-08), 2 digit level: 21 - Science and engineering professionals",2018,334.4457,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_22,"Occupation (ISCO-08), 2 digit level: 22 - Health professionals",2018,104.8836,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_23,"Occupation (ISCO-08), 2 digit level: 23 - Teaching professionals",2018,120.3292,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_24,"Occupation (ISCO-08), 2 digit level: 24 - Business and administration professionals",2018,292.4887,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_25,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2018,57.52,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_26,"Occupation (ISCO-08), 2 digit level: 26 - Legal, social and cultural professionals",2018,72.7445,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_31,"Occupation (ISCO-08), 2 digit level: 31 - Science and engineering associate professionals",2018,254.0454,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_32,"Occupation (ISCO-08), 2 digit level: 32 - Health associate professionals",2018,34.7118,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_33,"Occupation (ISCO-08), 2 digit level: 33 - Business and administration associate professionals",2018,376.3783,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_34,"Occupation (ISCO-08), 2 digit level: 34 - Legal, social, cultural and related associate professionals",2018,49.6115,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_35,"Occupation (ISCO-08), 2 digit level: 35 - Information and communications technicians",2018,23.1591,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_41,"Occupation (ISCO-08), 2 digit level: 41 - General and keyboard clerks",2018,120.4185,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_42,"Occupation (ISCO-08), 2 digit level: 42 - Customer services clerks",2018,125.5257,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_43,"Occupation (ISCO-08), 2 digit level: 43 - Numerical and material recording clerks",2018,78.1043,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_44,"Occupation (ISCO-08), 2 digit level: 44 - Other clerical support workers",2018,27.6193,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_51,"Occupation (ISCO-08), 2 digit level: 51 - Personal service workers",2018,421.8726,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_52,"Occupation (ISCO-08), 2 digit level: 52 - Sales workers",2018,320.6164,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_53,"Occupation (ISCO-08), 2 digit level: 53 - Personal care workers",2018,21.7782,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_54,"Occupation (ISCO-08), 2 digit level: 54 - Protective services workers",2018,334.1086,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_61,"Occupation (ISCO-08), 2 digit level: 61 - Market-oriented skilled agricultural workers",2018,62.0588,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_62,"Occupation (ISCO-08), 2 digit level: 62 - Market-oriented skilled forestry, fishery and hunting workers",2018,2.3516,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_63,"Occupation (ISCO-08), 2 digit level: 63 - Subsistence farmers, fishers, hunters and gatherers",2018,3.8642,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_71,"Occupation (ISCO-08), 2 digit level: 71 - Building and related trades workers, excluding electricians",2018,661.4686,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_72,"Occupation (ISCO-08), 2 digit level: 72 - Metal, machinery and related trades workers",2018,281.4893,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_73,"Occupation (ISCO-08), 2 digit level: 73 - Handicraft and printing workers",2018,28.9918,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_74,"Occupation (ISCO-08), 2 digit level: 74 - Electrical and electronic trades workers",2018,232.5833,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_75,"Occupation (ISCO-08), 2 digit level: 75 - Food processing, wood working, garment and other craft and related trades workers",2018,77.1229,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_81,"Occupation (ISCO-08), 2 digit level: 81 - Stationary plant and machine operators",2018,50.3285,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_82,"Occupation (ISCO-08), 2 digit level: 82 - Assemblers",2018,12.1722,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_83,"Occupation (ISCO-08), 2 digit level: 83 - Drivers and mobile plant operators",2018,642.575,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_91,"Occupation (ISCO-08), 2 digit level: 91 - Cleaners and helpers",2018,928.8027,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_92,"Occupation (ISCO-08), 2 digit level: 92 - Agricultural, forestry and fishery labourers",2018,54.4457,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_93,"Occupation (ISCO-08), 2 digit level: 93 - Labourers in mining, construction, manufacturing and transport",2018,271.3196,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_94,"Occupation (ISCO-08), 2 digit level: 94 - Food preparation assistants",2018,28.2414,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_95,"Occupation (ISCO-08), 2 digit level: 95 - Street and related sales and service workers",2018,1.8772,U,Unreliable,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_96,"Occupation (ISCO-08), 2 digit level: 96 - Refuse workers and other elementary workers",2018,41.4554,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARE,United Arab Emirates,BA:716,ARE - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_X,"Occupation (ISCO-08), 2 digit level: Not elsewhere classified",2018,19.3132,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ARG,Argentina,BA:150,ARG - LFS - Encuesta Permanente de Hogares (Urban),EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_TOTAL,"Occupation (ISCO-08), 2 digit level: Total",2017,11568.2167,,,,,R1:3513_S4:33,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
ARG,Argentina,BA:150,ARG - LFS - Encuesta Permanente de Hogares (Urban),EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_11,"Occupation (ISCO-08), 2 digit level: 11 - Chief executives, senior officials and legislators",2017,4.9173,,,,,R1:3513_S4:33,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
